2,small white dog is jumping over a branch on the ground covered with leaves .
5,small white dog leaps over a root in the woods .
2,white dog jumps over a log .
5,white dog running in the fallen leaves .
2,brown dog is swimming through water with an orange ball in its mouth .
2,dark brow dog holds an orange ball in his mouth while walking through water .
5,dog wading in the water with a ball in his mouth
8,wet , brownish-red dog with an orange ball in his mouth is swimming in some water .
8,dog in water , with orange and blue ball in mouth .
4,man helps another man do a back flip in a yard .
9,man in a green shirt attempts a back flip with the help of his friend .
8,man in a green shirt begins to jump over backwards as another helps him .
0,man helps another man start a back flip
5,man is helping another man with red shorts do a back flip in the yard .
8,boy playing in a pile of dead leaves .
0,young boy is bursting out of a pile of dead leaves .
8,young boy is playing in leaves .
8,young boy with his eyes closed tossing leaves while sitting in a leaf pile .
5,child is playing in the leaves .
0,man holds a microphone to his mouth , backlit by green lights .
4,man in a shirt sings into a microphone onstage
4,man sings into a microphone in front of a green light .
0,man with a microphone .
8,signer standing in green light .
5,lone surfer surfing a large collapsing wave in the ocean .
0,person is surfing under a large wave .
5,person surfing through a crashing wave in the ocean .
0,surfer riding under a wave .
0,splashing up against something .
1,boy is standing on a snowboard in front of a crowd .
1,crowd stands in the background watching someone sliding down a ramp on a board .
0,crowd watching a snowboarder .
1,man sliding on a concrete bench on his snowboard as people watch
3,is standing on his board while the crowd watches him .
3,kayaker wearing yellow fights the rapids .
8,man goes through whitewater in a kayak .
0,man is riding a kayak through water .
8,man kayaks in rough water .
8,man kiyaking in rough water .
4,man in a blue jersey is kicking a ball while another man watches .
4,man in a number ten jersey kicks a soccer ball while another team member watches .
3,rugby player swings his leg back to punt the ball .
3,ten is kicking the ball as number seven watches .
8,men in blue jersey tops and white shorts play soccer ,
8,group of men playing against each other in a football match .
8,men playing in a soccer game
0,outside playing soccer .
8,players competing in a match .
0,people are playing a soccer type game .
3,wave splashes the rocks as seagulls fly by .
0,are fleeing a rock that has recently been splashed by heavy waves .
0,abandon their rock as a wave crashes against it .
3,are flying above the crashing waves .
0,crashing against rocks with seagulls flying over .
1,group of people ride a blue roller coaster on its way down from a turn .
0,large group of people are riding on a blue roller coaster .
3,very very wide roller coaster trundles down the track .
0,are riding a blue roller coaster-like ride with wide seating mechanisms .
3,are a lot of people on the roller coaster .
0,boy holding a plate over his head .
4,boy wearing blue is standing in the middle of a room holding a plate above his head .
5,young child balancing a plate in the air on one arm .
0,child wearing striped pants is holding an object .
0,young boy is pretend playing with boxes .
9,bunch of people rowing a canoe , with a boat full of people in the background .
4,group of men in a canoe paddle down a river .
8,team of rowers rowing in a green and red boat
0,wearing brown shirts with orange vests rowing orange and green boats .
0,racing furiously .
7,in blue uniforms holding little girl with bandaged face and stuffed animal
0,first responders carrying an injured girl
7,men in blue jumpsuits , one holding a bandaged girl
7,men in uniform carry a small girl and her things .
7,pilots walk along carrying a young girl with a bandaged head .
8,guy in navy blue and yellow shorts jumping into a pool .
4,man catches a football in midair while jumping into a pool .
9,man in swim trunks is jumping into a pool while in a strange pose
8,in a covered pool .
0,are diving into a swimming pool .
0,group of five young adults lounging indoors .
1,man and a woman sit on a couch and look at each other while three other men stand by .
3,small group of people standing while two sit on the couch .
0,are four men and one woman .
1,men are setting up a scene by measuring the lights for a couple sitting on a low couch .
3,black and green monster truck flying through the air .
0,four wheeler jumping cars .
3,giant monster truck leaps over crushed cars and into the air inside the arena .
5,monster truck in the air above demolished cars .
3,monster truck soars into the air at an arena .
8,group of children playing in a sprinkler
8,group of children playing in a water fountain .
8,play in a water spray .
0,kids enjoy sprinklers by running through them outdoors .
8,girls in swimsuits are playing in a sprinkler fountain .
1,person on skis on a rail at night .
5,skier in electric green on the edge of a ramp made of metal bars .
0,skier slides along a metal rail .
4,yellow uniformed skier is performing a trick across a railed object .
4,skier is wearing a yellow jumpsuit and sliding across a yellow rail .
0,basketball game
0,group of athletes playing a basketball game
5,group of basketball players jump in the air for the ball .
8,players participate in a game .
5,and yellow teams are trying to get the basketball in the goal .
0,group of girls playing field hockey .
3,female hockey players are scrambling for the ball around the goal mouth .
0,play field hockey .
5,field hockey players scramble in front of the goal .
0,field hockey team is trying to score a goal .
5,heavy set couple sitting in lawn chairs on the grass with a brown dog at their feet .
3,elderly man and woman are sitting on lawn chairs holding onto the leash of a brown dog .
4,sit in chairs at a park with a dog .
8,sitting in chairs while dog lies in grass
4,people in a park with a dog and folding chairs .
0,fencing class takes place on a basketball court .
4,man in a black shirt stares at a swordsman
8,man in a black shirt wanders around amongst fencing players .
